tag,title,link,date
sepeda-listrik,"Dilarang Dipakai di Jalan Raya, Penjualan Selis Tidak Goyah",https://otomotif.kompas.com/read/2022/07/25/144100715/dilarang-dipakai-di-jalan-raya-penjualan-selis-tidak-goyah,25 Juli 2022
sepeda-listrik,Daftar Sepeda dan Motor Listrik yang Bisa Dites di PEVS 2022,https://otomotif.kompas.com/read/2022/07/24/120100215/daftar-sepeda-dan-motor-listrik-yang-bisa-dites-di-pevs-2022,24 Juli 2022
sepeda-listrik,Deretan Mobil Listrik yang Bisa Dicoba di PEVS 2022,https://otomotif.kompas.com/read/2022/07/24/114100515/deretan-mobil-listrik-yang-bisa-dicoba-di-pevs-2022,24 Juli 2022
sepeda-listrik,"Spesifikasi Rakata NX8, Motor Listrik Sport Rp 50 Jutaan",https://otomotif.kompas.com/read/2022/07/24/112100615/spesifikasi-rakata-nx8-motor-listrik-sport-rp-50-jutaan,24 Juli 2022
sepeda-listrik,"Menuju PEVS 2022, Bisa Rasakan Sensasi Naik Bus Listrik",https://otomotif.kompas.com/read/2022/07/24/080100015/menuju-pevs-2022-bisa-rasakan-sensasi-naik-bus-listrik,24 Juli 2022
sepeda-listrik,"Isi Akhir Pekan di PEVS 2022, Cek Harga Tiketnya",https://otomotif.kompas.com/read/2022/07/24/072100415/isi-akhir-pekan-di-pevs-2022-cek-harga-tiketnya,24 Juli 2022
sepeda-listrik,Ini Strategi Produsen Kendaraan Listrik Selis Genjot Kinerja pada 2022,https://money.kompas.com/read/2022/07/23/200955026/ini-strategi-produsen-kendaraan-listrik-selis-genjot-kinerja-pada-2022,23 Juli 2022
sepeda-listrik,"Dilarang di Jalan Raya, Ini Lokasi Biasa Gunakan Sepeda Listrik di Makassar",https://makassar.kompas.com/read/2022/07/22/165353478/dilarang-di-jalan-raya-ini-lokasi-biasa-gunakan-sepeda-listrik-di-makassar,22 Juli 2022
sepeda-listrik,Penggunaan Sepeda Listrik Perlu Regulasi Khusus,https://otomotif.kompas.com/read/2022/07/22/150159915/penggunaan-sepeda-listrik-perlu-regulasi-khusus,22 Juli 2022
sepeda-listrik,"Larangan Sepeda Listrik di Jalan Raya, Bagaimana di Luar Negeri?",https://www.kompas.com/tren/read/2022/07/19/163000865/larangan-sepeda-listrik-di-jalan-raya-bagaimana-di-luar-negeri-,19 Juli 2022
sepeda-listrik,Tips Berkendara Menggunakan Sepeda Listrik agar Lebih Aman di Jalan,https://lifestyle.kompas.com/read/2022/07/19/152912720/tips-berkendara-menggunakan-sepeda-listrik-agar-lebih-aman-di-jalan,19 Juli 2022
sepeda-listrik,"Beli Sepeda Listrik Masih Aman, Tidak Ada Larangan",https://otomotif.kompas.com/read/2022/07/19/151200515/beli-sepeda-listrik-masih-aman-tidak-ada-larangan,19 Juli 2022
sepeda-listrik,Aturan dan Syarat Menggunakan Sepeda Listrik Menurut Permenhub 45/2020,https://www.kompas.com/tren/read/2022/07/19/140000565/aturan-dan-syarat-menggunakan-sepeda-listrik-menurut-permenhub-45-2020,19 Juli 2022
sepeda-listrik,Skuter dan Sepeda Listrik Dilarang Beroperasi di Jalan Raya di Lebak,https://regional.kompas.com/read/2022/07/19/133020678/skuter-dan-sepeda-listrik-dilarang-beroperasi-di-jalan-raya-di-lebak,19 Juli 2022
sepeda-listrik,"Perilaku Pengendara Sepeda Listrik yang Bisa Membahayakan, Apa Saja?",https://lifestyle.kompas.com/read/2022/07/19/084524220/perilaku-pengendara-sepeda-listrik-yang-bisa-membahayakan-apa-saja,19 Juli 2022
sepeda-listrik,Respons Pengamat Soal Penggunaan Sepeda Listrik di Jalan Raya,https://otomotif.kompas.com/read/2022/07/19/084200415/respons-pengamat-soal-penggunaan-sepeda-listrik-di-jalan-raya,19 Juli 2022
sepeda-listrik,"Sepeda Listrik Dianggap Berbahaya, Apa yang Salah?",https://lifestyle.kompas.com/read/2022/07/19/074931820/sepeda-listrik-dianggap-berbahaya-apa-yang-salah,19 Juli 2022
sepeda-listrik,Daerah yang Melarang Penggunaan Sepeda Listrik di Jalan Raya,https://www.kompas.com/tren/read/2022/07/19/073000865/daerah-yang-melarang-penggunaan-sepeda-listrik-di-jalan-raya,19 Juli 2022
sepeda-listrik,"Larangan Sepeda Listrik di Jalan Raya, Pahami 4 Risikonya",https://lifestyle.kompas.com/read/2022/07/18/153942120/larangan-sepeda-listrik-di-jalan-raya-pahami-4-risikonya,18 Juli 2022
sepeda-listrik,Kenapa Sepeda Listrik Dilarang Dipakai di Jalan Raya?,https://otomotif.kompas.com/read/2022/07/18/132100115/kenapa-sepeda-listrik-dilarang-dipakai-di-jalan-raya-,18 Juli 2022
sepeda-listrik,"Larangan Polisi soal Sepeda Listrik di Jalan Raya Makassar Dikritik, Ini Jawaban Kasat Lantas",https://makassar.kompas.com/read/2022/07/18/091650578/larangan-polisi-soal-sepeda-listrik-di-jalan-raya-makassar-dikritik-ini,18 Juli 2022
sepeda-listrik,Alasan Sepeda Listrik Dilarang Dipakai di Jalan Raya di Sejumlah Daerah,https://www.kompas.com/tren/read/2022/07/18/090000665/alasan-sepeda-listrik-dilarang-dipakai-di-jalan-raya-di-sejumlah-daerah,18 Juli 2022
sepeda-listrik,"[POPULER OTOMOTIF] Larangan Penggunaan Sepeda Listrik Mulai Menyebar ke Wilayah Lain | Perbandingan Harga Hyundai Stargazer, Avanza-Veloz, dan Xpander",https://otomotif.kompas.com/read/2022/07/17/074100515/-populer-otomotif-larangan-penggunaan-sepeda-listrik-mulai-menyebar-ke,17 Juli 2022
sepeda-listrik,Larangan Penggunaan Sepeda Listrik Mulai Menyebar ke Wilayah Lain,https://otomotif.kompas.com/read/2022/07/16/082200015/larangan-penggunaan-sepeda-listrik-mulai-menyebar-ke-wilayah-lain,16 Juli 2022
sepeda-listrik,Apa Perbedaan antara Sepeda Listrik dan Motor Listrik?,https://otomotif.kompas.com/read/2022/07/15/100200215/apa-perbedaan-antara-sepeda-listrik-dan-motor-listrik,15 Juli 2022
sepeda-listrik,"[POPULER OTOMOTIF] Catat, Ini Ruginya Sering Isi BBM Tidak Sampai Penuh | Daftar Motor Bebek Bekas Rp 5 Jutaan, Dapat Shogun hingga Supra X 125",https://otomotif.kompas.com/read/2022/07/15/060200815/-populer-otomotif-catat-ini-ruginya-sering-isi-bbm-tidak-sampai-penuh,15 Juli 2022
sepeda-listrik,Polrestabes Makassar Tindak Tegas Pemakai Sepeda Listrik di Jalan Raya,https://otomotif.kompas.com/read/2022/07/14/170100215/polrestabes-makassar-tindak-tegas-pemakai-sepeda-listrik-di-jalan-raya,14 Juli 2022
sepeda-listrik,"Kerap Digunakan Anak di Bawah Umur, Alasan Utama Sepeda Listrik Dilarang",https://otomotif.kompas.com/read/2022/07/14/144100015/kerap-digunakan-anak-di-bawah-umur-alasan-utama-sepeda-listrik-dilarang,14 Juli 2022
sepeda-listrik,"Biar Tidak Ambigu, Ini Beda Definisi Sepeda Listrik dan Motor Listrik",https://otomotif.kompas.com/read/2022/07/14/130100015/biar-tidak-ambigu-ini-beda-definisi-sepeda-listrik-dan-motor-listrik,14 Juli 2022
sepeda-listrik,"Tindak Tegas Pengguna Sepeda Listrik di Jalan Raya Makassar, Ini yang Dilakukan Polisi",https://makassar.kompas.com/read/2022/07/14/104134878/tindak-tegas-pengguna-sepeda-listrik-di-jalan-raya-makassar-ini-yang,14 Juli 2022
sepeda-listrik,Sepeda Listrik Merupakan Solusi Transportasi Murah,https://otomotif.kompas.com/read/2022/07/14/092200115/sepeda-listrik-merupakan-solusi-transportasi-murah,14 Juli 2022
sepeda-listrik,Pegiat Mengkritik Aturan Polrestabes Makassar Larang Sepeda Listrik,https://otomotif.kompas.com/read/2022/07/14/084200715/pegiat-mengkritik-aturan-polrestabes-makassar-larang-sepeda-listrik,14 Juli 2022
sepeda-listrik,Alasan Satlantas Polrestabes Makassar Larang Penggunaan Sepeda Listrik,https://otomotif.kompas.com/read/2022/07/14/070200315/alasan-satlantas-polrestabes-makassar-larang-penggunaan-sepeda-listrik,14 Juli 2022
sepeda-listrik,"[POPULER OTOMOTIF] Charly Van Houten Kecelakaan di Tol Cipularang, Mobil Rusak Parah | Dianggap Berbahaya, Alasan Polisi Larang Sepeda Listrik di Makassar",https://otomotif.kompas.com/read/2022/07/11/060200215/-populer-otomotif-charly-van-houten-kecelakaan-di-tol-cipularang-mobil,11 Juli 2022
sepeda-listrik,"Dianggap Berbahaya, Alasan Polisi Larang Sepeda Listrik di Makassar",https://otomotif.kompas.com/read/2022/07/10/090100115/dianggap-berbahaya-alasan-polisi-larang-sepeda-listrik-di-makassar,10 Juli 2022
sepeda-listrik,"Sepeda Listrik Dilarang di Makassar, Pegiat Sebut Kontra Produktif",https://otomotif.kompas.com/read/2022/07/10/082100715/sepeda-listrik-dilarang-di-makassar-pegiat-sebut-kontra-produktif,10 Juli 2022
sepeda-listrik,Polisi Larang Sepeda Listrik Digunakan di Jalan Raya di Makassar,https://makassar.kompas.com/read/2022/07/07/155852178/polisi-larang-sepeda-listrik-digunakan-di-jalan-raya-di-makassar,7 Juli 2022
sepeda-listrik,DRMA Bawa Produk Unggulan Motor Niaga Roda Tiga di Ajang PRJ 2022,https://otomotif.kompas.com/read/2022/06/25/172200915/drma-bawa-produk-unggulan-motor-niaga-roda-tiga-di-ajang-prj-2022-,25 Juni 2022
sepeda-listrik,"UNJ Luncurkan Mobil Listrik, Ini Beragam Fiturnya",https://www.kompas.com/edu/read/2022/06/12/200225571/unj-luncurkan-mobil-listrik-ini-beragam-fiturnya,12 Juni 2022
sepeda-listrik,"Brompton Tarik Sejumlah Sepeda Lipat Listriknya, Ada Apa?",https://lifestyle.kompas.com/read/2022/06/11/160000020/brompton-tarik-sejumlah-sepeda-lipat-listriknya-ada-apa-,11 Juni 2022
sepeda-listrik,"Mengenal Kawasaki Elektrode, Sepeda Listrik buat Anak-anak",https://otomotif.kompas.com/read/2022/06/10/090200315/mengenal-kawasaki-elektrode-sepeda-listrik-buat-anak-anak,10 Juni 2022
sepeda-listrik,Sepeda Listrik Kawasaki Elektrode Baru Dijual Tahun Depan,https://otomotif.kompas.com/read/2022/06/09/180100715/sepeda-listrik-kawasaki-elektrode-baru-dijual-tahun-depan,9 Juni 2022
sepeda-listrik,"Kawasaki Luncurkan KLX230S, KLX230SM dan Sepeda Listrik",https://otomotif.kompas.com/read/2022/06/09/133011615/kawasaki-luncurkan-klx230s-klx230sm-dan-sepeda-listrik,9 Juni 2022
sepeda-listrik,"Makin Gencar, Viar Tambah Varian Sepeda Listrik",https://otomotif.kompas.com/read/2022/06/08/190100715/makin-gencar-viar-tambah-varian-sepeda-listrik,8 Juni 2022
sepeda-listrik,"Sepeda Listrik Delfast, Andalan Tentara Ukraina Adang Serangan Rusia",https://lifestyle.kompas.com/read/2022/05/21/080000020/sepeda-listrik-delfast-andalan-tentara-ukraina-adang-serangan-rusia,21 Mei 2022
sepeda-listrik,Ngabuburit Bersepeda Listrik di Lapangan Karangpawitan Karawang,https://bandung.kompas.com/read/2022/04/04/184010678/ngabuburit-bersepeda-listrik-di-lapangan-karangpawitan-karawang,4 April 2022
sepeda-listrik,"Bantu Kurangi Emisi, Pemprov Bali Gunakan Sepeda Listrik",https://lifestyle.kompas.com/read/2022/03/28/150912920/bantu-kurangi-emisi-pemprov-bali-gunakan-sepeda-listrik,28 Maret 2022
sepeda-listrik,"Silver Arrows, Sepeda Listrik dari Mercedes-Benz, Berapa Harganya?",https://lifestyle.kompas.com/read/2022/03/25/141630520/silver-arrows-sepeda-listrik-dari-mercedes-benz-berapa-harganya,25 Maret 2022
sepeda-listrik,"Baru, 2 Sepeda Listrik Yamaha Mampu Melaju 45 Km per Jam",https://lifestyle.kompas.com/read/2022/03/06/180000420/baru-2-sepeda-listrik-yamaha-mampu-melaju-45-km-per-jam,6 Maret 2022
sepeda-listrik,Sepeda Listrik Karya Mahasiswa Unnes Pakai Rangka Komposit Bambu,https://www.kompas.com/edu/read/2022/02/05/083202471/sepeda-listrik-karya-mahasiswa-unnes-pakai-rangka-komposit-bambu,5 Februari 2022
sepeda-listrik,"Sepeda Listrik Inovasi Mahasiswa UNY, Bisa Tempuh 40 Km",https://edukasi.kompas.com/read/2022/01/04/170500471/sepeda-listrik-inovasi-mahasiswa-uny-bisa-tempuh-40-km,4 Januari 2022
sepeda-listrik,"Viar Makin Fokus ke E-bike, Jadi Jembatan ke Motor Listrik",https://otomotif.kompas.com/read/2021/12/17/170100015/viar-makin-fokus-ke-e-bike-jadi-jembatan-ke-motor-listrik,17 Desember 2021
sepeda-listrik,Ketahui Batas Aman Sepeda Motor Terobos Banjir,https://otomotif.kompas.com/read/2021/12/11/110200215/ketahui-batas-aman-sepeda-motor-terobos-banjir,11 Desember 2021
sepeda-listrik,Sepeda Listrik NIU Edisi Gundam Dipamerkan di Jakarta,https://tekno.kompas.com/read/2021/12/02/12290087/sepeda-listrik-niu-edisi-gundam-dipamerkan-di-jakarta,2 Desember 2021
sepeda-listrik,Pria Ini Kendarai Sepeda Listrik Sambil Juggling demi Pecahkan Rekor Dunia,https://www.kompas.com/global/read/2021/11/30/111301570/pria-ini-kendarai-sepeda-listrik-sambil-juggling-demi-pecahkan-rekor,30 November 2021
sepeda-listrik,"Mobilijo, Bengkel Spesialis Custom Kendaran Listrik Asal Jogja",https://otomotif.kompas.com/read/2021/11/07/162100915/mobilijo-bengkel-spesialis-custom-kendaran-listrik-asal-jogja,7 November 2021
sepeda-listrik,"OneBot S7, Sepeda Listrik 3 Lipatan dari Masa Depan?",https://lifestyle.kompas.com/read/2021/11/02/124713820/onebot-s7-sepeda-listrik-3-lipatan-dari-masa-depan,2 November 2021
sepeda-listrik,"VanMoof Rilis Sepeda Hyperbike Supercepat, Bisa Melaju 50 Km Per Jam",https://lifestyle.kompas.com/read/2021/10/14/082025320/vanmoof-rilis-sepeda-hyperbike-supercepat-bisa-melaju-50-km-per-jam,14 Oktober 2021
sepeda-listrik,Sepeda Listrik Harley Ludes Cuma Seminggu,https://otomotif.kompas.com/read/2021/09/26/140100015/sepeda-listrik-harley-ludes-cuma-seminggu,26 September 2021
sepeda-listrik,"Harley-Davidson Hadirkan Sepeda Listrik, Seperti Apa?",https://lifestyle.kompas.com/read/2021/09/23/071733520/harley-davidson-hadirkan-sepeda-listrik-seperti-apa,23 September 2021
sepeda-listrik,"BMW i Vision AMBY, Sepeda Listrik Baru BMW",https://otomotif.kompas.com/read/2021/09/07/184100515/bmw-i-vision-amby-sepeda-listrik-baru-bmw,7 September 2021
sepeda-listrik,Hot Wheels Kolaborasi Hadirkan Sepeda Listrik Limited Edition,https://otomotif.kompas.com/read/2021/08/23/140100215/hot-wheels-kolaborasi-hadirkan-sepeda-listrik-limited-edition,23 Agustus 2021
sepeda-listrik,"Setahun Terjun ke Sepeda Listrik, Bagaimana Penjualan e-Bike Viar?",https://otomotif.kompas.com/read/2021/08/16/183100815/setahun-terjun-ke-sepeda-listrik-bagaimana-penjualan-e-bike-viar-,16 Agustus 2021
sepeda-listrik,"Gagah, E-Bike Rancangan Hot Wheels dan Super73",https://lifestyle.kompas.com/read/2021/08/13/191053120/gagah-e-bike-rancangan-hot-wheels-dan-super73,13 Agustus 2021
sepeda-listrik,Harley-Davidson Buat Sepeda Listrik Kustom Bergaya Chopper,https://lifestyle.kompas.com/read/2021/08/11/082742020/harley-davidson-buat-sepeda-listrik-kustom-bergaya-chopper,11 Agustus 2021
sepeda-listrik,"Seorang Pria di Bandung Memodifikasi Sepeda, Bajaj, hingga Jetski Bertenaga Listrik",https://regional.kompas.com/read/2021/08/09/143915378/seorang-pria-di-bandung-memodifikasi-sepeda-bajaj-hingga-jetski-bertenaga,9 Agustus 2021
sepeda-listrik,"Ducati Rilis Sepeda Lipat Listrik, Harga Setara Vixion",https://otomotif.kompas.com/read/2021/06/30/182100915/ducati-rilis-sepeda-lipat-listrik-harga-setara-vixion,30 Juni 2021
sepeda-listrik,"Bisa Secepat Road Bike, Pesepeda Listrik Tetap Ikuti Aturan Kecepatan di Bawah 25 Km/Jam",https://megapolitan.kompas.com/read/2021/06/08/21041721/bisa-secepat-road-bike-pesepeda-listrik-tetap-ikuti-aturan-kecepatan-di,8 Juni 2021
sepeda-listrik,[VIDEO] Jajal Motor Listrik Rp 300 Jutaan Anubis Cruisercross,https://otomotif.kompas.com/read/2021/05/23/140100615/-video-jajal-motor-listrik-rp-300-jutaan-anubis-cruisercross-,23 Mei 2021
sepeda-listrik,"Kendarai Sepeda Listrik, Menteri Sandiaga Uno Tinjau Pembangunan Sirkuit MotoGP Mandalika",https://regional.kompas.com/read/2021/05/06/124609778/kendarai-sepeda-listrik-menteri-sandiaga-uno-tinjau-pembangunan-sirkuit,6 Mei 2021
sepeda-listrik,Merek Lokal ini Berencana Terjun ke Pasar Mobil Listrik Mungil,https://otomotif.kompas.com/read/2021/04/12/072200715/merek-lokal-ini-berencana-terjun-ke-pasar-mobil-listrik-mungil,12 April 2021
sepeda-listrik,"Harga Setara Ninja 250, Largo eBike Incar Pehobi Otomotif",https://otomotif.kompas.com/read/2021/04/11/142100415/harga-setara-ninja-250-largo-ebike-incar-pehobi-otomotif,11 April 2021
sepeda-listrik,"Merek Lokal Largo eBike, Luncurkan 3 Model Sepeda Listrik Klasik",https://otomotif.kompas.com/read/2021/04/11/135101915/merek-lokal-largo-ebike-luncurkan-3-model-sepeda-listrik-klasik,11 April 2021
sepeda-listrik,"Sepeda Gunung Elektrik dari Polygon, Seperti Apa Kemampuannya?",https://lifestyle.kompas.com/read/2021/04/07/121501620/sepeda-gunung-elektrik-dari-polygon-seperti-apa-kemampuannya,7 April 2021
sepeda-listrik,"Unpad Kembangkan Sepeda Listrik Tenaga Surya ""Easy Bike""",https://regional.kompas.com/read/2021/03/12/210937078/unpad-kembangkan-sepeda-listrik-tenaga-surya-easy-bike,12 Maret 2021
sepeda-listrik,"Sepeda Listrik Porsche, Terinspirasi dari Mobil Offroad",https://lifestyle.kompas.com/read/2021/03/09/063227020/sepeda-listrik-porsche-terinspirasi-dari-mobil-offroad,9 Maret 2021
sepeda-listrik,Mengapa E-Bike Makin Populer sebagai Pilihan Bersepeda?,https://lifestyle.kompas.com/read/2021/03/04/102926820/mengapa-e-bike-makin-populer-sebagai-pilihan-bersepeda,4 Maret 2021
sepeda-listrik,[VIDEO] United T1800 Motor Listrik Banyak Fitur,https://otomotif.kompas.com/read/2021/02/16/182400015/-video-united-t1800-motor-listrik-banyak-fitur-,16 Februari 2021
sepeda-listrik,"Viar Luncurkan Sepeda Listrik Baru, Harga Rp 7 Jutaan",https://otomotif.kompas.com/read/2021/01/27/144100915/viar-luncurkan-sepeda-listrik-baru-harga-rp-7-jutaan,27 Januari 2021
sepeda-listrik,Gubernur NTB Promosikan Sepeda Listrik Buatan Lokal ke Menpar,https://regional.kompas.com/read/2021/01/16/20474751/gubernur-ntb-promosikan-sepeda-listrik-buatan-lokal-ke-menpar,16 Januari 2021
sepeda-listrik,Polisi Australia Incar Orang yang Gambar Alat Kelamin Laki-laki di Jalan Aspal,https://www.kompas.com/global/read/2021/01/04/191639470/polisi-australia-incar-orang-yang-gambar-alat-kelamin-laki-laki-di-jalan,4 Januari 2021
sepeda-listrik,[VIDEO] Motor Listrik Bergaya Chopper,https://otomotif.kompas.com/read/2020/12/18/152100215/-video-motor-listrik-bergaya-chopper-,18 Desember 2020
sepeda-listrik,"Cara Benar Mengecas Baterai Motor Listrik, Jangan Tunggu Sampai Habis",https://otomotif.kompas.com/read/2020/12/18/111200615/cara-benar-mengecas-baterai-motor-listrik-jangan-tunggu-sampai-habis,18 Desember 2020
sepeda-listrik,"Unpad Produksi Easy Bike, Untuk Apa?",https://lifestyle.kompas.com/read/2020/12/15/185058620/unpad-produksi-easy-bike-untuk-apa,15 Desember 2020
sepeda-listrik,"Easy Bike, Sepeda Listrik Tenaga Surya Bikinan Unpad, Apa Bagusnya?",https://lifestyle.kompas.com/read/2020/12/15/105640920/easy-bike-sepeda-listrik-tenaga-surya-bikinan-unpad-apa-bagusnya,15 Desember 2020
sepeda-listrik,[VIDEO] Ragam Motor Listrik Custom di IIMS Motobike Hybrid Show 2020,https://otomotif.kompas.com/read/2020/12/12/082200015/-video-ragam-motor-listrik-custom-di-iims-motobike-hybrid-show-2020,12 Desember 2020
sepeda-listrik,"Luncurkan Orion, Viar Kembali Penetrasi di Segmen e-Bike",https://otomotif.kompas.com/read/2020/12/10/200100715/luncurkan-orion-viar-kembali-penetrasi-di-segmen-e-bike,10 Desember 2020
sepeda-listrik,"Kisah Adi, Berbisnis Modifikasi Sepeda Listrik hingga Raup Omzet Rp 400 Juta",https://megapolitan.kompas.com/read/2020/11/25/19474221/kisah-adi-berbisnis-modifikasi-sepeda-listrik-hingga-raup-omzet-rp-400,25 November 2020
sepeda-listrik,"Sepeda Listrik Polygon Dirilis Hari Ini, Apa Istimewanya?",https://lifestyle.kompas.com/read/2020/10/30/165755120/sepeda-listrik-polygon-dirilis-hari-ini-apa-istimewanya,30 Oktober 2020
sepeda-listrik,"Menggunakan E-Bike, Tidak akan Tertinggal Lagi Saat Bersepeda Bersama",https://lifestyle.kompas.com/read/2020/10/30/050500020/menggunakan-e-bike-tidak-akan-tertinggal-lagi-saat-bersepeda-bersama,30 Oktober 2020
sepeda-listrik,"Serial 1 Cycle, Sepeda Baru Bikinan Harley-Davidson, Apa Uniknya?",https://lifestyle.kompas.com/read/2020/10/28/135340420/serial-1-cycle-sepeda-baru-bikinan-harley-davidson-apa-uniknya,28 Oktober 2020
sepeda-listrik,"Easy Bike, Sepeda Listrik Tenaga Matahari Inovasi Mahasiswa Unpad",https://edukasi.kompas.com/read/2020/10/01/113434671/easy-bike-sepeda-listrik-tenaga-matahari-inovasi-mahasiswa-unpad,1 Oktober 2020
sepeda-listrik,"3 Mahasiswa Unpad Merancang Easy Bike, Sepeda Listrik Bertenaga Surya",https://regional.kompas.com/read/2020/10/01/11331581/3-mahasiswa-unpad-merancang-easy-bike-sepeda-listrik-bertenaga-surya,1 Oktober 2020
sepeda-listrik,Adakah Sanksi untuk Pelanggar Aturan Skuter Listrik? Ini Kata Kemenhub,https://money.kompas.com/read/2020/08/31/184400126/adakah-sanksi-untuk-pelanggar-aturan-skuter-listrik-ini-kata-kemenhub,31 Agustus 2020
sepeda-listrik,Kemenhub Larang Anak di Bawah 12 Tahun Gunakan Skuter Listrik,https://money.kompas.com/read/2020/08/31/180632426/kemenhub-larang-anak-di-bawah-12-tahun-gunakan-skuter-listrik,31 Agustus 2020
sepeda-listrik,"Anak di Bawah 12 Tahun Dilarang Naik Skuter, Sepeda, Otopet Listrik",https://otomotif.kompas.com/read/2020/08/14/082200415/anak-di-bawah-12-tahun-dilarang-naik-skuter-sepeda-otopet-listrik,14 Agustus 2020
sepeda-listrik,Belajar dari Kecelakaan Simon Cowell: Amankah Menggunakan E-bike?,https://lifestyle.kompas.com/read/2020/08/12/114518920/belajar-dari-kecelakaan-simon-cowell-amankah-menggunakan-e-bike,12 Agustus 2020
sepeda-listrik,"Jatuh dari Sepeda, Simon Cowell Harus Jalani Operasi Selama 6 Jam",https://lifestyle.kompas.com/read/2020/08/10/174559120/jatuh-dari-sepeda-simon-cowell-harus-jalani-operasi-selama-6-jam,10 Agustus 2020
sepeda-listrik,"Perluas Pasar, Viar Rilis 2 Varian Sepeda Listrik",https://otomotif.kompas.com/read/2020/08/03/082200215/perluas-pasar-viar-rilis-2-varian-sepeda-listrik,3 Agustus 2020
sepeda-listrik,Jago Coffee Luncurkan Aplikasi untuk Pesan Kopi,https://money.kompas.com/read/2020/07/30/150700126/jago-coffee-luncurkan-aplikasi-untuk-pesan-kopi,30 Juli 2020
sepeda-listrik,"Ini Dia Sepeda Listrik Asal NTB yang Mendunia, Ingin Dipamerkan Saat MotoGP Mandalika",https://regional.kompas.com/read/2020/07/30/06000081/ini-dia-sepeda-listrik-asal-ntb-yang-mendunia-ingin-dipamerkan-saat-motogp,30 Juli 2020
sepeda-listrik,Definisi Skuter dan Sepeda Listrik Dianggap Kurang Spesifik,https://otomotif.kompas.com/read/2020/07/13/092200215/definisi-skuter-dan-sepeda-listrik-dianggap-kurang-spesifik,13 Juli 2020
sepeda-listrik,Regulasi Baru Soal Definisi Skuter dan Sepeda Listrik dari Pemerintah,https://otomotif.kompas.com/read/2020/07/13/082200615/regulasi-baru-soal-definisi-skuter-dan-sepeda-listrik-dari-pemerintah,13 Juli 2020
sepeda-listrik,Kemenperin Dorong Manufaktur Sepeda Listrik di Indonesia,https://otomotif.kompas.com/read/2020/07/13/070200615/kemenperin-dorong-manufaktur-sepeda-listrik-di-indonesia,13 Juli 2020
sepeda-listrik,Bahaya Asal Pilih Casan Baterai Motor Listrik,https://otomotif.kompas.com/read/2020/04/24/112200715/bahaya-asal-pilih-casan-baterai-motor-listrik-,24 April 2020
sepeda-listrik,Ingin Jadi Pedagang Kopi dengan Sepeda Listrik? Begini Caranya,https://money.kompas.com/read/2020/03/06/072300126/ingin-jadi-pedagang-kopi-dengan-sepeda-listrik-begini-caranya,6 Maret 2020
sepeda-listrik,"Dagang Kopi Pakai Sepeda Listrik, Bisa Dapat Penghasilan Rp 14,5 Juta",https://money.kompas.com/read/2020/03/06/054511726/dagang-kopi-pakai-sepeda-listrik-bisa-dapat-penghasilan-rp-145-juta,6 Maret 2020
sepeda-listrik,Bos Startup Jago Coffee Harap Stasiun Pengisian Daya Sepeda Listrik Diperbanyak,https://money.kompas.com/read/2020/03/05/210200626/bos-startup-jago-coffee-harap-stasiun-pengisian-daya-sepeda-listrik,5 Maret 2020
sepeda-listrik,"Starling Kini Punya Pesaing, Startup Ini Jual Kopi Pakai Sepeda Listrik",https://money.kompas.com/read/2020/03/05/200504926/starling-kini-punya-pesaing-startup-ini-jual-kopi-pakai-sepeda-listrik,5 Maret 2020
sepeda-listrik,"Sempat Dilarang, Kini Otopet Listrik Bisa Legal",https://otomotif.kompas.com/read/2020/02/28/072200015/sempat-dilarang-kini-otopet-listrik-bisa-legal-,28 Februari 2020
sepeda-listrik,Menhub Minta Penyewaan Sepeda dan Skuter Listrik Tak Dimonopoli Perusahaan Besar,https://money.kompas.com/read/2020/02/21/170101326/menhub-minta-penyewaan-sepeda-dan-skuter-listrik-tak-dimonopoli-perusahaan,21 Februari 2020
sepeda-listrik,"Sempat Bermasalah, Motor Listrik Migo Telah Lolos Uji Tipe",https://otomotif.kompas.com/read/2020/01/29/132200915/sempat-bermasalah-motor-listrik-migo-telah-lolos-uji-tipe,29 Januari 2020
sepeda-listrik,"Unik, Ada Starling Modern Jajakan Kopi dengan Gerobak Sepeda Listrik",https://travel.kompas.com/read/2020/01/21/132000727/unik-ada-starling-modern-jajakan-kopi-dengan-gerobak-sepeda-listrik,21 Januari 2020
sepeda-listrik,"Cara Menghindari Kena Denda di Jalur Sepeda, Ingat Lagi 3 Marka Ini",https://otomotif.kompas.com/read/2019/11/25/082200015/cara-menghindari-kena-denda-di-jalur-sepeda-ingat-lagi-3-marka-ini,25 November 2019
sepeda-listrik,"Lambretta, Gesits dan Selis Ikut Ramaikan IIMS Motobike Expo 2019",https://otomotif.kompas.com/read/2019/11/22/140200015/lambretta-gesits-dan-selis-ikut-ramaikan-iims-motobike-expo-2019,22 November 2019
sepeda-listrik,"Menikmati Sepeda dan Nyasar di Kota Kecil Jepang, Kanazawa",https://travel.kompas.com/read/2019/10/29/060000227/menikmati-sepeda-dan-nyasar-di-kota-kecil-jepang-kanazawa,29 Oktober 2019
sepeda-listrik,Pemprov DKI Akan Sediakan Layanan Bike Sharing di Tempat Umum,https://megapolitan.kompas.com/read/2019/10/18/22561231/pemprov-dki-akan-sediakan-layanan-bike-sharing-di-tempat-umum,18 Oktober 2019
